origin,destination,distance,name,traffic
46,102,1161.1491533787457,Đường Nguyễn Kiệm,1
102,72,695.7236014351676,Đường Nguyễn Kiệm,1
72,103,120.77486306655804,Đường Đặng Văn Sâm,1
103,104,44.41389978966204,Đường Bạch Đằng,1
104,105,45.97227839100189,Đường Đặng Văn Sâm,1
105,106,16.68292922123255,Hem 54 Bach Dang,1
106,107,101.5705661723623,Đường Bạch Đằng,1
107,108,578.0597346694387,Đường Nguyễn Thái Sơn,1
108,15,36.39272056252154,Đường Bạch Đằng,1
15,16,48.60732250666216,Đường Bạch Đằng,1
