origin,destination,distance,name,traffic
109,199,366.3640192317425,Đường Võ Thị Sáu,1
199,200,1190.0163727808713,Đường Võ Thị Sáu,1
200,126,55.516793161277626,Đường Võ Thị Sáu,1
